true_label,pred_label,x,y,z,datatime_idx,,—\‘ªƒ‰ƒxƒ‹,x•½‹Ï,y•½‹Ï,z•½‹Ï
1,1,-0.49137646,-2.0172524,-1.2419786,376,,,,,
1,1,-0.5614548,-1.937921,-0.84042037,377,,,,,
1,1,-0.34645307,-2.196879,-1.4864888,378,,,,,
1,1,-0.16086246,-2.1312604,-1.6917475,379,,,,,
1,1,-0.26235965,-2.3866115,-1.3092691,380,,,,,
1,1,0.16739199,-2.4349513,-1.3464605,381,,,,,
1,1,0.4079683,-2.3069873,-1.9354585,382,,,,,
1,1,0.14846656,-2.3396072,-1.4712658,383,,,,,
1,1,0.110909626,-2.3414354,-1.2909157,384,,,,,
1,1,0.9603111,-2.5068963,-1.6438079,385,,,,,
1,1,0.5810818,-2.429946,-1.6191345,386,,,,,
1,1,0.92288816,-2.3801968,-1.593411,387,,,,,
1,1,0.5993694,-2.4125419,-1.3414371,388,,,,,
1,1,0.7432566,-2.431999,-1.6671227,389,,,,,
1,1,1.0292256,-2.4790163,-1.5662321,390,,,,,
1,1,0.87423706,-2.4439573,-1.8752148,391,,,,,
1,1,1.0553102,-2.4143057,-2.0716505,392,,,,,
1,1,1.2388592,-2.3212361,-1.357681,393,,,,,
1,1,1.1759337,-2.363787,-1.9169514,394,,,,,
1,1,1.1780547,-2.726997,-1.3783588,395,,,,,
1,1,1.2731322,-2.382255,-1.9758959,396,,,,,
1,1,1.4879134,-2.443575,-1.2776405,397,,,,,
1,1,1.1546239,-2.641673,-1.477583,398,,,,,
1,1,0.6026629,-2.594605,-1.0138559,399,,,,,
1,1,0.41516483,-2.8108873,-0.9977251,400,,,,,
1,1,0.30785263,-2.3896756,-0.48305956,401,,,,,
1,1,0.4592324,-2.8421936,-0.93849784,402,,,,,
1,1,0.79502726,-2.7188299,-0.50275606,403,,,,,
1,1,0.9892275,-2.806628,-0.8718037,404,,,,,
1,1,0.9293302,-2.7840466,-0.602607,405,,,,,
1,1,0.44511,-2.7644916,-0.9274421,406,,,,,
1,1,0.9358547,-2.8034756,-1.1382064,407,,,,,
1,1,-0.3787137,-2.3693085,-1.5765406,408,,,,,
1,1,-0.5912126,-2.194312,-1.4163067,409,,,,,
1,1,-0.6259257,-1.9855167,-1.3878226,410,,,,,
1,1,-0.5497977,-1.8996241,-1.0072773,411,,,,,
1,1,-0.41554138,-2.1147742,-1.6008499,412,,,,,
1,1,-0.16830844,-2.104963,-1.7623172,413,,,,,
1,1,-0.25203723,-2.3648677,-1.4246229,414,,,,,
1,1,0.11665961,-2.3539624,-1.499091,415,,,,,
1,1,0.28923926,-2.1715937,-2.0524123,416,,,,,
1,1,0.010280728,-2.3202558,-1.6210854,417,,,,,
1,1,0.21620919,-2.377407,-1.5616888,418,,,,,
1,1,0.9264459,-2.4767168,-1.8685852,419,,,,,
1,1,0.5677972,-2.375217,-1.8390741,420,,,,,
1,1,0.8201789,-2.264455,-1.8433442,421,,,,,
1,1,0.6229011,-2.35281,-1.711704,422,,,,,
1,1,0.7007016,-2.3036544,-1.8772017,423,,,,,
1,1,1.0393744,-2.4940128,-1.7831788,424,,,,,
1,1,0.7769728,-2.361783,-2.02064,425,,,,,
1,1,0.98114914,-2.3400397,-2.2587397,426,,,,,
1,1,1.2693809,-2.2873921,-1.6279862,427,,,,,
1,1,1.1222572,-2.3170261,-2.1315968,428,,,,,
1,1,1.2225301,-2.653284,-1.625005,429,,,,,
1,1,1.1322566,-2.285089,-2.079801,430,,,,,
1,1,1.4169142,-2.4545398,-1.4635844,431,,,,,
1,1,1.111459,-2.655078,-1.4920924,432,,,,,
1,1,0.6295445,-2.588076,-1.2027973,433,,,,,
1,1,0.33979082,-2.64983,-1.1570883,434,,,,,
1,1,0.31623322,-2.4151354,-0.5137984,435,,,,,
1,1,0.5549286,-2.6922956,-1.103215,436,,,,,
1,1,0.75736713,-2.8035586,-0.5870146,437,,,,,
1,1,0.9026966,-2.8640656,-0.9521309,438,,,,,
1,1,0.9358421,-2.6746128,-0.69863915,439,,,,,
1,1,0.5170409,-2.8632252,-1.0883381,440,,,,,
1,1,0.62739575,-2.6670103,-1.0060799,441,,,,,
1,1,-0.50670147,-2.30801,-1.6155376,442,,,,,
1,1,-0.6671735,-2.2232928,-1.5450292,443,,,,,
1,1,-0.6499524,-1.9991415,-1.5403113,444,,,,,
1,1,-0.5975131,-1.9802516,-1.1084795,445,,,,,
1,1,-0.4945785,-2.1035986,-1.6518939,446,,,,,
1,1,-0.21487668,-2.124379,-1.8781357,447,,,,,
1,1,-0.21799245,-2.338183,-1.6372141,448,,,,,
1,1,-0.031209514,-2.24605,-1.6468229,449,,,,,
1,1,0.26265973,-2.1355445,-2.181583,450,,,,,
1,1,-0.05798836,-2.2193885,-1.7425303,451,,,,,
1,1,0.15424438,-2.295123,-1.6240623,452,,,,,
1,1,0.84180444,-2.453658,-1.9888731,453,,,,,
1,1,0.43482363,-2.3393016,-1.8459575,454,,,,,
1,1,0.7158047,-2.3233986,-1.8683052,455,,,,,
1,1,0.64293224,-2.2653308,-1.8451833,456,,,,,
1,1,0.6573365,-2.412778,-1.8655,457,,,,,
1,1,0.9076033,-2.4749687,-1.810799,458,,,,,
1,1,0.64773214,-2.424917,-1.949806,459,,,,,
1,1,0.89311624,-2.316718,-2.2997699,460,,,,,
1,1,1.0709243,-2.341754,-1.6581329,461,,,,,
1,1,1.0162516,-2.302588,-2.1267362,462,,,,,
1,1,1.0152811,-2.5806074,-1.6083442,463,,,,,
1,1,1.0102631,-2.210538,-2.033641,464,,,,,
1,1,1.2874553,-2.498328,-1.5602798,465,,,,,
1,1,1.0776532,-2.6869478,-1.6414672,466,,,,,
1,1,0.57218456,-2.5792181,-1.2245353,467,,,,,
1,1,0.28996873,-2.6245503,-1.2347529,468,,,,,
1,1,0.2451739,-2.3048391,-0.5990987,469,,,,,
1,1,0.557491,-2.605483,-1.081827,470,,,,,
1,1,0.5781107,-2.809745,-0.67069477,471,,,,,
1,1,0.9976199,-2.730783,-1.1487932,472,,,,,
1,1,0.80394816,-2.5941448,-0.64388734,473,,,,,
1,1,0.4970563,-2.7229512,-1.166117,474,,,,,
1,1,0.75997585,-2.719346,-1.2106072,475,,,,,
1,1,-0.49200606,-2.2641826,-1.6556518,476,,,,,
1,1,-0.57441175,-2.2615314,-1.5467303,477,,,,,
1,1,-0.5531092,-2.0314388,-1.5171154,478,,,,,
1,1,-0.6296601,-1.9806043,-1.1314343,479,,,,,
1,1,-0.522619,-2.0418692,-1.7106385,480,,,,,
1,1,-0.28323185,-1.9969646,-1.8819754,481,,,,,
1,1,-0.22833863,-2.3253531,-1.6172838,482,,,,,
1,1,-0.077736855,-2.2284493,-1.5885662,483,,,,,
1,1,0.20512977,-2.1035337,-2.2005715,484,,,,,
1,1,-0.041725993,-2.2595553,-1.802866,485,,,,,
1,1,0.12919325,-2.2346988,-1.6754593,486,,,,,
1,1,0.714457,-2.454504,-2.098421,487,,,,,
1,1,0.3806121,-2.387546,-1.9663094,488,,,,,
1,1,0.690464,-2.3539133,-1.9642199,489,,,,,
1,1,0.6276369,-2.3389773,-1.8940747,490,,,,,
1,1,0.6810681,-2.433457,-1.950082,491,,,,,
1,1,0.8005835,-2.504825,-1.7691165,492,,,,,
1,1,0.60317695,-2.479828,-2.0722902,493,,,,,
1,1,0.86612535,-2.2973332,-2.3823721,494,,,,,
1,1,0.9932927,-2.295011,-1.7825805,495,,,,,
1,1,0.962764,-2.3376584,-2.213235,496,,,,,
1,1,0.97655237,-2.5390127,-1.7430668,497,,,,,
1,1,0.94714534,-2.211211,-2.0898554,498,,,,,
1,1,1.2461545,-2.5725274,-1.5182843,499,,,,,
1,1,1.0313342,-2.7013955,-1.6714784,500,,,,,
1,1,0.571603,-2.5604568,-1.3305994,501,,,,,
1,1,0.18248904,-2.567561,-1.1764407,502,,,,,
1,1,0.2752131,-2.287157,-0.8484132,503,,,,,
1,1,0.32146558,-2.3938494,-1.0123619,504,,,,,
1,1,0.53788626,-2.733697,-0.6584218,505,,,,,
1,1,0.86853653,-2.619608,-1.1377033,506,,,,,
1,1,1.0082045,-2.6923478,-0.89623916,507,,,,,
1,1,0.51602334,-2.6842375,-1.1271055,508,,,,,
1,1,0.6682858,-2.6383104,-1.0438713,509,,,,,
1,1,-0.43165183,-2.291233,-1.7138182,510,,,,,
1,1,-0.5521566,-2.2823792,-1.6318195,511,,,,,
1,1,-0.56668925,-1.9017463,-1.4950957,512,,,,,
1,1,-0.5415787,-2.0297084,-1.257982,513,,,,,
1,1,-0.5324247,-2.0052838,-1.787413,514,,,,,
1,1,-0.33837375,-1.9300151,-1.940123,515,,,,,
1,1,-0.2007572,-2.3213003,-1.5718893,516,,,,,
1,1,-0.049768746,-2.16294,-1.6994722,517,,,,,
1,1,0.15706328,-2.0222619,-2.183914,518,,,,,
1,1,0.00147,-2.1885386,-1.8198526,519,,,,,
1,1,0.07307404,-2.1733398,-1.6454594,520,,,,,
1,1,0.70886326,-2.349766,-2.1688654,521,,,,,
1,1,0.42393127,-2.3845716,-2.069531,522,,,,,
1,1,0.6271254,-2.230349,-1.9679016,523,,,,,
1,1,0.28491938,-2.204876,-1.6022241,524,,,,,
1,1,0.63099474,-2.3386483,-1.9430425,525,,,,,
1,1,0.7845926,-2.3995326,-1.8980097,526,,,,,
1,1,0.5431358,-2.357172,-2.0810978,527,,,,,
1,1,0.8750118,-2.2092965,-2.3331304,528,,,,,
1,1,0.91143996,-2.203033,-1.787019,529,,,,,
1,1,0.89523965,-2.290372,-2.2310915,530,,,,,
1,1,0.97215015,-2.4663024,-1.6502792,531,,,,,
1,1,1.0191399,-2.2099307,-2.1517816,532,,,,,
1,1,1.2604301,-2.5912051,-1.5452037,533,,,,,
1,1,1.0317652,-2.7075868,-1.7181091,534,,,,,
1,1,0.4803072,-2.5607882,-1.3441947,535,,,,,
1,1,0.16601917,-2.5652332,-1.2386563,536,,,,,
1,1,0.34579575,-2.2842834,-1.0394734,537,,,,,
1,1,0.53630126,-2.4648976,-1.1788014,538,,,,,
1,1,0.5468122,-2.780349,-0.77378273,539,,,,,
1,1,1.0357602,-2.542756,-1.3896692,540,,,,,
1,1,0.8009032,-2.6694365,-0.8356794,541,,,,,
1,1,0.57966924,-2.65124,-1.1986599,542,,,,,
1,1,0.88287926,-2.6884675,-1.2317107,543,,,,,
1,1,-0.4881223,-2.1855521,-1.6621501,544,,,,,
1,1,-0.70166683,-2.1741529,-1.4130619,545,,,,,
1,1,-0.5245114,-1.9814408,-1.527273,546,,,,,
1,1,-0.5848228,-2.0734265,-1.2950473,547,,,,,
1,1,-0.5030418,-2.0117822,-1.9191151,548,,,,,
1,1,-0.25052702,-1.9969127,-1.9235945,549,,,,,
1,1,-0.1986942,-2.300085,-1.6562153,550,,,,,
1,1,-0.20043379,-2.10236,-1.711537,551,,,,,
1,1,0.10261458,-2.066341,-2.207746,552,,,,,
1,1,-0.035425693,-2.219017,-1.9192506,553,,,,,
1,1,0.003663033,-2.1286275,-1.7488883,554,,,,,
1,1,0.5662963,-2.3450303,-2.0623932,555,,,,,
1,1,0.2931861,-2.384138,-2.041047,556,,,,,
1,1,0.60663605,-2.253531,-2.1193142,557,,,,,
1,1,0.5048843,-2.2966158,-2.0201347,558,,,,,
1,1,0.53080404,-2.3483243,-2.0209315,559,,,,,
1,1,0.7453282,-2.411854,-2.0652044,560,,,,,
1,1,0.50837886,-2.3745918,-2.1997452,561,,,,,
1,1,0.8334847,-2.32167,-2.3709998,562,,,,,
1,1,0.7694773,-2.3007736,-1.9195734,563,,,,,
1,1,0.8664976,-2.3198473,-2.3505747,564,,,,,
1,1,1.0541152,-2.5000246,-1.8905883,565,,,,,
1,1,0.876566,-2.3279934,-2.0875287,566,,,,,
1,1,1.195396,-2.5429664,-1.5387886,567,,,,,
1,1,0.9632808,-2.7211332,-1.7856612,568,,,,,
1,1,0.40033332,-2.512456,-1.4826471,569,,,,,
1,1,0.12357369,-2.5919156,-1.4053636,570,,,,,
1,1,0.36036706,-2.2402136,-1.1602392,571,,,,,
1,1,0.49513876,-2.513984,-1.2406844,572,,,,,
1,1,0.44095916,-2.7325385,-0.9037859,573,,,,,
1,1,1.0212651,-2.4757478,-1.3565543,574,,,,,
1,1,0.8967755,-2.688725,-0.9213729,575,,,,,
1,1,0.57111377,-2.5919843,-1.1234543,576,,,,,
1,1,0.7847804,-2.553151,-1.2688843,577,,,,,
1,1,-0.6290765,-2.0169861,-1.5624298,578,,,,,
1,1,-0.46242714,-2.2553697,-1.6855822,579,,,,,
1,1,-0.537153,-1.963,-1.5277694,580,,,,,
1,1,-0.5260416,-1.8466377,-1.2541254,581,,,,,
1,1,-0.42612255,-1.9380558,-1.9948733,582,,,,,
1,1,-0.19509807,-2.000113,-1.9505858,583,,,,,
1,1,-0.061755538,-2.387383,-1.5131013,584,,,,,
1,1,-0.014159441,-2.1477182,-1.8007791,585,,,,,
1,1,0.18265188,-2.0368676,-2.1777563,586,,,,,
1,1,-0.000590175,-2.1601622,-1.9493713,587,,,,,
1,1,0.15149862,-2.1464782,-1.8372815,588,,,,,
1,1,0.5935044,-2.319837,-2.0724764,589,,,,,
1,1,0.3612296,-2.339469,-2.0204043,590,,,,,
1,1,0.591081,-2.1721063,-2.0070758,591,,,,,
1,1,0.4948189,-2.2684863,-2.0246837,592,,,,,
1,1,0.53179467,-2.2194517,-2.0285435,593,,,,,
1,1,0.8106858,-2.3753376,-1.979471,594,,,,,
1,1,0.42104822,-2.243264,-2.199483,595,,,,,
1,1,0.8292332,-2.3349268,-2.3922172,596,,,,,
1,1,0.7840238,-2.2075849,-2.0339417,597,,,,,
1,1,0.9432012,-2.2838774,-2.3087425,598,,,,,
1,1,0.9755313,-2.3529248,-1.8496283,599,,,,,
1,1,0.8672515,-2.1826591,-2.2862914,600,,,,,
1,1,1.1547694,-2.416698,-1.6029309,601,,,,,
1,1,0.9676682,-2.5778227,-1.770292,602,,,,,
1,1,0.37275714,-2.3801668,-1.5431197,603,,,,,
1,1,0.14665404,-2.5675583,-1.4866483,604,,,,,
1,1,0.3614583,-2.1897092,-1.244005,605,,,,,
1,1,0.38869232,-2.4799337,-1.1479323,606,,,,,
1,1,0.39618385,-2.6433198,-0.8721856,607,,,,,
1,1,0.9373456,-2.4580812,-1.3335462,608,,,,,
1,1,0.9117781,-2.6379027,-0.96782464,609,,,,,
1,1,0.4827544,-2.586969,-1.0316931,610,,,,,
1,1,0.6625731,-2.4818983,-1.1594738,611,,,,,
2,2,0.30165255,-2.63947,1.6774914,612,,,,,
2,2,0.24615866,-2.3957312,1.7256619,613,,,,,
2,2,0.3975736,-2.3197815,1.7555414,614,,,,,
2,2,0.60663867,-2.4132748,1.4990656,615,,,,,
2,2,0.2476309,-2.6789327,2.0945318,616,,,,,
2,2,0.75295836,-2.3437474,1.8919845,617,,,,,
2,2,0.32761034,-2.2701917,1.6324515,618,,,,,
2,2,0.23957124,-2.638073,1.8259572,619,,,,,
2,2,0.39949536,-2.3276463,1.2772018,620,,,,,
2,2,0.22719264,-2.330473,1.7797668,621,,,,,
2,2,0.6423297,-2.3760276,1.8820027,622,,,,,
2,2,0.40425128,-2.5168495,1.7591634,623,,,,,
2,2,0.29665086,-2.4435658,1.7317986,624,,,,,
2,2,0.059496563,-2.1463919,1.6063352,625,,,,,
2,2,0.41746736,-2.1417627,1.9989358,626,,,,,
2,2,0.4524213,-2.1335473,1.9055352,627,,,,,
2,2,0.7837458,-2.1752572,2.1114857,628,,,,,
2,2,0.38671184,-1.8901805,2.0038881,629,,,,,
2,2,0.20252818,-1.9143395,2.289044,630,,,,,
2,2,0.06881802,-2.28335,2.1484683,631,,,,,
2,2,0.071615584,-1.9172696,1.7473,632,,,,,
2,2,0.5018508,-2.0287762,2.263494,633,,,,,
2,2,0.61186063,-2.155321,1.904136,634,,,,,
2,2,0.7562788,-1.9055965,1.9237621,635,,,,,
2,2,0.22278105,-2.1738732,2.1596174,636,,,,,
2,2,-0.46833745,-2.1769764,1.3952291,637,,,,,
2,2,-0.07631895,-2.250236,1.8599312,638,,,,,
2,2,0.6373669,-1.7341633,2.1676815,639,,,,,
2,2,0.13163559,-2.0636737,2.064879,640,,,,,
2,2,0.5403819,-2.2342556,1.7726966,641,,,,,
2,2,0.50402296,-1.8927021,1.9606628,642,,,,,
2,2,0.27756476,-2.4388344,1.6588309,643,,,,,
2,2,0.3933652,-1.8458059,1.5198017,644,,,,,
2,2,0.17998034,-2.2307625,1.5661125,645,,,,,
2,2,0.24947284,-2.5102353,1.6400942,646,,,,,
2,2,0.21437086,-2.507244,1.7012767,647,,,,,
2,2,0.3813985,-2.4332626,1.690197,648,,,,,
2,2,0.43939126,-2.477101,1.4342084,649,,,,,
2,2,0.28553218,-2.7939055,2.0709772,650,,,,,
2,2,0.66182995,-2.4780014,1.8877604,651,,,,,
2,2,0.22627075,-2.3504581,1.57315,652,,,,,
2,2,0.13292871,-2.7033734,1.7438931,653,,,,,
2,2,0.2230678,-2.3495803,1.2491384,654,,,,,
2,2,0.09735575,-2.4218392,1.7507297,655,,,,,
2,2,0.57101476,-2.5314136,1.8753965,656,,,,,
2,2,0.4438972,-2.6234393,1.7404331,657,,,,,
2,2,0.2706943,-2.6007318,1.7832375,658,,,,,
2,2,0.03392348,-2.220102,1.6576719,659,,,,,
2,2,0.4656609,-2.3552024,1.9703863,660,,,,,
2,2,0.31433514,-2.1543965,1.8183941,661,,,,,
2,2,0.7171098,-2.336824,2.1762667,662,,,,,
2,2,0.40265504,-1.9645178,2.0299628,663,,,,,
2,2,0.24866335,-2.044718,2.3375006,664,,,,,
2,2,-0.015505813,-2.1966856,2.1694872,665,,,,,
2,2,0.02914042,-1.8964217,1.7646378,666,,,,,
2,2,0.35298738,-2.0393367,2.2082381,667,,,,,
2,2,0.47643298,-2.130573,1.9087889,668,,,,,
2,2,0.558366,-1.8012089,2.005548,669,,,,,
2,2,0.087283485,-2.1380897,2.137323,670,,,,,
2,2,-0.5207111,-2.0941985,1.4323128,671,,,,,
2,2,-0.030517193,-2.2854419,1.8530991,672,,,,,
2,2,0.6714554,-1.7929575,2.2935858,673,,,,,
2,2,0.2494246,-2.1387794,2.1604192,674,,,,,
2,2,0.7001494,-2.2670906,1.849842,675,,,,,
2,2,0.525288,-2.0126247,2.026082,676,,,,,
2,2,0.22544542,-2.4464667,1.6145813,677,,,,,
2,2,0.76420414,-2.01542,1.739044,678,,,,,
2,2,0.29936397,-2.3443766,1.5891252,679,,,,,
2,2,0.23208404,-2.4192462,1.6889534,680,,,,,
2,2,0.23241735,-2.5471668,1.7354952,681,,,,,
2,2,0.37241995,-2.3184383,1.7768323,682,,,,,
2,2,0.34681335,-2.3649921,1.5216928,683,,,,,
2,2,0.21024597,-2.6628776,1.9939586,684,,,,,
2,2,0.62740785,-2.4604924,1.9384625,685,,,,,
2,2,0.16843578,-2.2326357,1.4797585,686,,,,,
2,2,0.077949524,-2.5848517,1.7274112,687,,,,,
2,2,0.2550946,-2.327833,1.2733356,688,,,,,
2,2,0.00696595,-2.3972278,1.8060725,689,,,,,
2,2,0.44817942,-2.5881867,1.8220234,690,,,,,
2,2,0.39822274,-2.5420277,1.7294832,691,,,,,
2,2,0.18893422,-2.4877963,1.8347088,692,,,,,
2,2,0.40186134,-2.3353739,1.7950157,693,,,,,
2,2,0.4194889,-2.3370543,1.9838426,694,,,,,
2,2,0.41736096,-2.1767845,1.8901229,695,,,,,
2,2,0.7828456,-2.333581,2.2521527,696,,,,,
2,2,0.34642774,-1.9084935,2.0313492,697,,,,,
2,2,0.13207965,-1.9707224,2.2548437,698,,,,,
2,2,-0.1557547,-2.068884,2.035241,699,,,,,
2,2,0.12651464,-1.9166876,1.7909902,700,,,,,
2,2,0.43123654,-2.021843,2.096066,701,,,,,
2,2,0.41691196,-2.0976872,1.911728,702,,,,,
2,2,0.58549523,-1.9048641,1.934285,703,,,,,
2,2,0.089760266,-2.1220233,2.013665,704,,,,,
2,2,-0.5083295,-2.1064677,1.4130383,705,,,,,
2,2,-0.07592855,-2.2569454,1.8005457,706,,,,,
2,2,0.65929234,-1.8938446,2.1826909,707,,,,,
2,2,0.13653198,-2.0946617,1.9964957,708,,,,,
2,2,0.52182466,-2.2173142,1.760217,709,,,,,
2,2,0.49985254,-2.0389593,1.9328141,710,,,,,
2,2,0.18907851,-2.5125976,1.5372441,711,,,,,
2,2,0.28842548,-1.9303613,1.5866153,712,,,,,
2,2,0.27947247,-2.3944733,1.5182369,713,,,,,
2,2,0.20004755,-2.6102977,1.5876353,714,,,,,
2,2,0.26822543,-2.6747808,1.6272227,715,,,,,
2,2,0.42701462,-2.5423055,1.7291207,716,,,,,
2,2,0.27242416,-2.4329605,1.4183408,717,,,,,
2,2,0.21931514,-2.6823773,1.8877287,718,,,,,
2,2,0.6008574,-2.468892,1.9152417,719,,,,,
2,2,0.056216627,-2.1741278,1.3898346,720,,,,,
2,2,0.047856916,-2.5329666,1.6902043,721,,,,,
2,2,0.10468837,-2.285634,0.9640994,722,,,,,
2,2,0.0287285,-2.480794,1.7139368,723,,,,,
2,2,0.36111414,-2.5731592,1.6278954,724,,,,,
2,2,0.36871803,-2.54092,1.5917331,725,,,,,
2,2,0.118452564,-2.3953805,1.7069013,726,,,,,
2,2,0.15860887,-2.4606156,1.6976054,727,,,,,
2,2,0.23548967,-2.4357114,1.8217188,728,,,,,
2,2,0.08675254,-2.3309658,1.7789073,729,,,,,
2,2,0.6636493,-2.295535,2.206897,730,,,,,
2,2,0.20791951,-2.19235,2.0054617,731,,,,,
2,2,0.17075014,-2.0784285,2.2116811,732,,,,,
2,2,-0.033814043,-2.0989103,1.9934672,733,,,,,
2,2,0.09457154,-1.9015131,1.7920171,734,,,,,
2,2,0.17911774,-2.125335,1.9865198,735,,,,,
2,2,0.43931776,-2.1653428,1.9772421,736,,,,,
2,2,0.5669459,-2.1064966,1.8024029,737,,,,,
2,2,-7.58E-05,-2.105147,1.931421,738,,,,,
2,2,-0.51533246,-2.040872,1.3812306,739,,,,,
2,2,-0.08041095,-2.1409593,1.8091592,740,,,,,
2,2,0.5225431,-1.9344563,2.1426492,741,,,,,
2,2,0.20018479,-2.1847544,1.9592276,742,,,,,
2,2,0.69393885,-2.302383,1.8207734,743,,,,,
2,2,0.4900491,-2.0788956,1.8482758,744,,,,,
2,2,0.17131743,-2.4065228,1.465175,745,,,,,
2,2,0.37499315,-2.0585237,1.5818417,746,,,,,
2,2,0.18100306,-2.3241649,1.480722,747,,,,,
2,2,0.17182864,-2.6821957,1.5754287,748,,,,,
2,2,0.2485688,-2.7866948,1.5650685,749,,,,,
2,2,0.40138024,-2.6933,1.5846465,750,,,,,
2,2,0.20437285,-2.5143664,1.4256177,751,,,,,
2,2,0.23807432,-2.8092773,1.8420331,752,,,,,
2,2,0.55438066,-2.4517577,1.8899395,753,,,,,
2,2,-0.12703641,-2.2140803,1.473785,754,,,,,
2,2,-0.06924667,-2.595202,1.6935796,755,,,,,
2,2,0.3365746,-2.5325022,1.3186545,756,,,,,
